,groupId,groupName,timestamp_x,logoPath,userId,userInGroup,active,admin,superadmin,grouprequest,commonUser
74,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,105.0,1.0,1.0,0.0,0.0,0.0,0.0
75,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,110.0,0.0,0.0,0.0,0.0,0.0,1.0
76,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,111.0,1.0,1.0,0.0,0.0,0.0,0.0
77,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,112.0,1.0,1.0,0.0,0.0,0.0,0.0
78,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,118.0,1.0,1.0,0.0,0.0,0.0,0.0
79,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,122.0,1.0,1.0,0.0,0.0,0.0,0.0
80,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,126.0,1.0,1.0,1.0,0.0,0.0,0.0
81,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,127.0,1.0,1.0,0.0,0.0,0.0,0.0
82,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,129.0,1.0,1.0,0.0,0.0,0.0,0.0
83,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,136.0,1.0,1.0,1.0,0.0,0.0,0.0
84,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,138.0,1.0,1.0,0.0,0.0,0.0,0.0
85,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,142.0,1.0,1.0,0.0,0.0,0.0,0.0
86,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,143.0,1.0,1.0,0.0,0.0,0.0,0.0
87,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,144.0,1.0,1.0,0.0,0.0,0.0,0.0
88,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,161.0,1.0,1.0,0.0,0.0,0.0,0.0
89,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,191.0,1.0,1.0,0.0,0.0,0.0,0.0
90,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,216.0,1.0,1.0,0.0,0.0,0.0,0.0
91,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,351.0,1.0,1.0,0.0,0.0,0.0,0.0
92,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,358.0,1.0,1.0,0.0,0.0,0.0,0.0
93,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,410.0,1.0,1.0,0.0,0.0,0.0,0.0
94,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,411.0,1.0,1.0,0.0,0.0,0.0,0.0
95,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,412.0,1.0,1.0,0.0,0.0,0.0,0.0
96,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,478.0,1.0,1.0,0.0,0.0,0.0,0.0
97,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,493.0,1.0,1.0,0.0,0.0,0.0,0.0
98,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,530.0,1.0,1.0,0.0,0.0,0.0,0.0
99,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,532.0,1.0,1.0,0.0,0.0,0.0,0.0
100,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,537.0,1.0,1.0,0.0,0.0,0.0,0.0
101,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,538.0,1.0,1.0,0.0,0.0,0.0,0.0
102,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,591.0,1.0,1.0,0.0,0.0,0.0,0.0
103,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,595.0,1.0,1.0,0.0,0.0,0.0,0.0
104,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,633.0,1.0,1.0,0.0,0.0,0.0,0.0
105,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,699.0,1.0,1.0,0.0,0.0,0.0,0.0
106,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,714.0,1.0,1.0,0.0,0.0,0.0,0.0
107,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,757.0,1.0,1.0,0.0,0.0,0.0,0.0
108,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,760.0,1.0,1.0,0.0,0.0,0.0,0.0
109,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,761.0,1.0,1.0,0.0,0.0,0.0,0.0
110,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,762.0,1.0,1.0,0.0,0.0,0.0,0.0
111,2,K7 Minutter,2021-02-26 00:00:00,/static/images/group_logo/logoK7minutter.jpg,799.0,1.0,1.0,0.0,0.0,0.0,0.0
112,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,4.0,1.0,1.0,0.0,0.0,0.0,0.0
113,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,268.0,1.0,1.0,0.0,0.0,0.0,0.0
114,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,294.0,1.0,1.0,0.0,0.0,0.0,0.0
115,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,361.0,1.0,1.0,0.0,0.0,0.0,0.0
116,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,413.0,1.0,1.0,0.0,0.0,0.0,0.0
117,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,427.0,1.0,1.0,0.0,0.0,0.0,0.0
118,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,480.0,1.0,1.0,0.0,0.0,0.0,0.0
119,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,593.0,1.0,1.0,0.0,0.0,0.0,0.0
120,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,615.0,1.0,1.0,0.0,0.0,0.0,0.0
121,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,858.0,1.0,1.0,1.0,0.0,0.0,0.0
122,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,859.0,1.0,1.0,0.0,0.0,0.0,0.0
123,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,860.0,1.0,1.0,0.0,0.0,0.0,0.0
124,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,873.0,1.0,1.0,0.0,0.0,0.0,0.0
125,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,874.0,1.0,1.0,0.0,0.0,0.0,0.0
126,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,915.0,1.0,1.0,0.0,0.0,0.0,0.0
127,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,948.0,1.0,1.0,0.0,0.0,0.0,0.0
128,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,949.0,1.0,1.0,0.0,0.0,0.0,0.0
129,3,UKEN,2021-02-26 00:00:00,/static/images/group_logo/Orvil.png,950.0,1.0,1.0,0.0,0.0,0.0,0.0
130,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,65.0,1.0,1.0,0.0,0.0,0.0,0.0
131,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,134.0,0.0,0.0,0.0,0.0,1.0,0.0
132,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,532.0,0.0,0.0,0.0,0.0,1.0,0.0
133,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,684.0,0.0,0.0,0.0,0.0,1.0,0.0
134,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,685.0,0.0,0.0,0.0,0.0,1.0,0.0
135,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,699.0,0.0,0.0,0.0,0.0,1.0,0.0
136,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,701.0,0.0,0.0,0.0,0.0,1.0,0.0
137,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,710.0,0.0,0.0,0.0,0.0,1.0,0.0
138,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,731.0,0.0,0.0,0.0,0.0,1.0,0.0
139,5,Backline,2021-02-26 00:00:00,/static/images/group_logo/logoBackline.jpeg,861.0,0.0,0.0,0.0,0.0,1.0,0.0
140,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,15.0,1.0,0.0,0.0,0.0,0.0,0.0
141,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,63.0,1.0,1.0,0.0,0.0,0.0,0.0
142,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,77.0,1.0,1.0,0.0,0.0,0.0,0.0
143,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,141.0,1.0,1.0,0.0,0.0,0.0,0.0
144,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,145.0,0.0,0.0,0.0,0.0,0.0,0.0
145,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,161.0,1.0,1.0,0.0,0.0,0.0,0.0
146,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,209.0,1.0,1.0,0.0,0.0,0.0,0.0
147,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,258.0,0.0,0.0,0.0,0.0,0.0,1.0
148,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,262.0,1.0,1.0,0.0,0.0,0.0,0.0
149,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,264.0,0.0,0.0,0.0,0.0,0.0,0.0
150,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,265.0,1.0,1.0,0.0,0.0,0.0,0.0
151,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,267.0,1.0,0.0,0.0,0.0,0.0,0.0
152,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,268.0,1.0,1.0,1.0,0.0,0.0,0.0
153,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,270.0,1.0,0.0,0.0,0.0,0.0,0.0
154,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,271.0,1.0,1.0,0.0,0.0,0.0,0.0
155,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,272.0,0.0,0.0,0.0,0.0,0.0,0.0
156,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,277.0,1.0,1.0,0.0,0.0,0.0,0.0
157,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,278.0,1.0,1.0,0.0,0.0,0.0,0.0
158,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,279.0,1.0,1.0,0.0,0.0,0.0,0.0
159,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,284.0,1.0,1.0,1.0,0.0,0.0,0.0
160,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,294.0,1.0,1.0,0.0,0.0,0.0,0.0
161,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,298.0,1.0,1.0,1.0,0.0,0.0,0.0
162,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,299.0,0.0,0.0,0.0,0.0,0.0,0.0
163,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,301.0,1.0,1.0,0.0,0.0,0.0,0.0
164,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,302.0,1.0,1.0,1.0,0.0,0.0,0.0
165,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,303.0,1.0,1.0,0.0,0.0,0.0,0.0
166,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,304.0,1.0,1.0,1.0,0.0,0.0,0.0
167,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,305.0,1.0,1.0,0.0,0.0,0.0,0.0
168,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,306.0,1.0,1.0,1.0,0.0,0.0,0.0
169,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,309.0,1.0,1.0,0.0,0.0,0.0,0.0
170,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,310.0,1.0,0.0,0.0,0.0,0.0,0.0
171,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,321.0,0.0,0.0,0.0,0.0,0.0,0.0
172,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,331.0,1.0,1.0,1.0,0.0,0.0,0.0
173,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,342.0,1.0,0.0,0.0,0.0,0.0,0.0
174,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,343.0,1.0,0.0,0.0,0.0,0.0,0.0
175,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,346.0,1.0,0.0,0.0,0.0,0.0,0.0
176,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,356.0,0.0,0.0,0.0,0.0,0.0,0.0
177,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,372.0,1.0,1.0,0.0,0.0,0.0,0.0
178,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,377.0,1.0,0.0,0.0,0.0,0.0,0.0
179,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,397.0,0.0,0.0,0.0,0.0,0.0,0.0
180,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,414.0,1.0,1.0,0.0,0.0,0.0,0.0
181,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,415.0,0.0,0.0,1.0,0.0,0.0,0.0
182,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,426.0,1.0,0.0,0.0,0.0,0.0,0.0
183,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,427.0,1.0,1.0,0.0,0.0,0.0,0.0
184,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,434.0,1.0,1.0,0.0,0.0,0.0,0.0
185,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,435.0,1.0,1.0,0.0,0.0,0.0,0.0
186,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,437.0,1.0,0.0,0.0,0.0,0.0,0.0
187,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,453.0,1.0,0.0,0.0,0.0,0.0,0.0
188,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,461.0,1.0,1.0,0.0,0.0,0.0,0.0
189,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,465.0,1.0,1.0,0.0,0.0,0.0,0.0
190,6,Klubb og Kulturutvalget,2022-04-28 00:00:00,/static/images/group_logo/KKU_logo.png,484.0,1.0,1.0,0.0,0.0,0.0,0.0
